ID/EAN,NOMBRE,MARCA,PRESENTACION,ID_CATEGORIA
"7791337009967","Yogur Griego Cereal Azucarado x 166 grs Yogurisimo","Yogurisimo","166 grs",""
"7791337010093","Yogur Griego Cereal Granola x 168 grs Yogurisimo","Yogurisimo","168 grs",""
"7791813777052","7 Up 7up Lima Limón 2.25l","7 Up","2.25l",""
"7792798014835","Cerveza Quilmes Clasica 710 cc","Quilmes","710 cc",""
"7790040872202","Galletitas De Agua Traviata 303 Gr","Traviata","303 Gr",""
"7791813434450","Gaseosa 7 Up Sin Azucar 225 .lt","7 Up","",""
"7792798014842","Mir Cerveza Quilmes Clasica 710 x 4","Mir","",""
"7791813444459","Seven Up Gaseosa 7 Up Botella 2,25 Lt.","Seven Up","2,25 Lt",""
"7792798014972","Cerveza Origen Golden x 1 Lts Retornable Andes","Andes","",""
"7792798003709","Cerveza Rubia Corona 330 cc.","Corona","330 cc",""
"7790742625205","Dulce De Leche Colonial La Serenisima 400 Gr","La Serenisima","400 Gr",""
"7790742321701","Finlandia Clasico La Serensima 180 Gr","Finlandia","180 Gr",""
"7790742324009","Queso La Serenisima Finlandia Reducido en Calorías 180 g","Finlandia","180 g",""
"7790742321800","Queso Ls Finlandia Light Pote 180gr","Finlandia","180gr",""
"7790742373205","Finlandia Clasico La Serensima 290 Gr","Finlandia","290 Gr",""
"7790742373809","Queso La Serenisima Cremon Light Pote 280gr","La Serenisima","280gr",""
"7790742373908","Queso La Serenisima Cremon Original Pote 280gr","La Serenisima","280gr",""
"7790742324108","Queso La Serenisima Finlandia Reducido en Calorías 290 g","Finlandia","290 g",""
"7790742373304","Queso Untable Finlandia 290 gr","Finlandia","290 gr",""
"7791813828464","Gaseosa Cola Black Pepsi 2 lt","Pepsi","2 lt",""
"7791813888468","Gaseosa Cola Pepsi Regular 70 K Pet 2 lts.","Pepsi","",""
"7791813422006","Gaseosa Pepsi Black Sin Azúcar 2 l","Pepsi","2 l",""
"7792798003716","Cerveza Corona 710 cc","Corona","710 cc",""
"7501064106859","Cerveza Rubia Corona 710 Ml Botella Descartable","Corona","710 Ml",""
"7790742141101","Crema de Leche La Serenísima 330 cc.","La Serenisima","330 cc",""
"7790742142009","Crema de Leche La Serenísima Zero Lactoza Tetra 200 g.","La Serenisima","200 g",""
"7622201735906","Galletitas Dulces Con Chips de Chocolate Pepitos 119 g","Pepitos","119 g",""
"7790742011701","La Serenisima Crema Uat Ls Batir 200 tetratopml","La Serenisima","",""
"7790742141705","La Serenisima Crema Uat Ls Culinaria 330 tetratopml","La Serenisima","",""
"7793940052002","Manteca La Serenísima Extra 100 g.","La Serenisima","100 g",""
"7798164602606","Salchicha Granja Iris x 6 un","Granja Iris","",""
"7798054013697","Cerveza Rubia 361 710 Ml.","361","710 Ml",""
